company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,total_seats,total_pax,load_factor,scheduled_ground,total_bags,bags_per_pax,transfer_bags,checked_bags,transfer_ratio,ssr_count,ssr_per_100pax,delay_minutes,difficulty_score,daily_rank,daily_rank_pct,difficulty_class
UA,1580,12-08-2025,ORD,YVR,12-08-2025 19:35,12-08-2025 22:18,166,92,0.554216868,169,58,0.630434783,29,0,0.5,0,,148,-1.623442116,416,0.8794926,Easy
UA,2640,12-08-2025,ORD,DCA,12-08-2025 15:00,12-08-2025 18:02,126,58,0.46031746,124,35,0.603448276,22,0,0.628571429,0,,-7,-1.754785084,420,0.88794926,Easy
UA,791,12-08-2025,ORD,DEN,12-08-2025 07:10,12-08-2025 08:58,200,196,0.98,105,81,0.413265306,10,0,0.12345679,0,,11,-1.772797901,423,0.894291755,Easy
UA,1693,12-08-2025,ORD,DCA,12-08-2025 13:55,12-08-2025 17:01,126,93,0.738095238,94,54,0.580645161,8,0,0.148148148,0,,245,-2.049935443,434,0.917547569,Easy
UA,1657,12-08-2025,ORD,LGA,12-08-2025 07:00,12-08-2025 10:18,166,143,0.861445783,471,42,0.293706294,15,0,0.357142857,0,,-6,-2.071503955,436,0.921775899,Easy
UA,1793,12-08-2025,ORD,MSP,12-08-2025 08:50,12-08-2025 10:31,150,134,0.893333333,78,33,0.246268657,10,0,0.303030303,0,,39,-2.27769508,443,0.936575053,Easy
UA,2071,12-08-2025,ORD,SAN,12-08-2025 07:11,12-08-2025 09:34,179,107,0.597765363,73,64,0.598130841,12,0,0.1875,0,,-6,-2.451344549,448,0.947145877,Easy
UA,1740,12-08-2025,ORD,RSW,12-08-2025 07:11,12-08-2025 11:16,179,100,0.558659218,541,42,0.42,15,0,0.357142857,0,,-5,-2.830945822,453,0.957716702,Easy
UA,2666,12-08-2025,ORD,DEN,12-08-2025 05:00,12-08-2025 06:43,200,85,0.425,525,46,0.541176471,17,0,0.369565217,0,,1,-2.875326121,454,0.959830867,Easy
UA,2092,12-08-2025,ORD,LGA,12-08-2025 08:00,12-08-2025 11:18,166,142,0.855421687,123,26,0.183098592,4,0,0.153846154,0,,-6,-3.102577659,459,0.976744186,Easy
UA,1658,12-08-2025,ORD,EWR,12-08-2025 06:00,12-08-2025 09:13,179,117,0.653631285,504,49,0.418803419,4,0,0.081632653,0,,8,-3.220001478,460,0.978858351,Easy
UA,1477,12-08-2025,ORD,PHX,12-08-2025 07:30,12-08-2025 09:20,179,80,0.446927374,180,37,0.4625,7,0,0.189189189,0,,2,-3.601184121,464,0.987315011,Easy
UA,2488,12-08-2025,ORD,LGA,12-08-2025 12:00,12-08-2025 15:20,166,101,0.608433735,67,29,0.287128713,2,0,0.068965517,0,,-7,-3.957642154,465,0.989429176,Easy
UA,2090,12-08-2025,ORD,MIA,12-08-2025 07:01,12-08-2025 11:18,166,57,0.343373494,592,24,0.421052632,5,0,0.208333333,0,,-8,-4.137819746,468,0.99577167,Easy
UA,1129,13-08-2025,ORD,BOS,13-08-2025 20:05,13-08-2025 23:32,179,194,1.083798883,72,55,0.283505155,25,0,0.454545455,0,,102,-1.418725503,428,0.814744802,Easy
UA,2378,13-08-2025,ORD,LAX,13-08-2025 21:42,14-08-2025 00:15,200,128,0.64,82,86,0.671875,66,0,0.767441861,0,,-2,-1.536052162,436,0.829867675,Easy
UA,2661,13-08-2025,ORD,LGA,13-08-2025 10:00,13-08-2025 13:18,179,202,1.12849162,44,67,0.331683168,4,0,0.059701493,0,,12,-2.116947896,462,0.879017013,Easy
UA,660,13-08-2025,ORD,SAN,13-08-2025 09:05,13-08-2025 11:33,200,203,1.015,87,68,0.33497537,15,0,0.220588235,0,,-6,-2.31365727,469,0.892249527,Easy
UA,1975,13-08-2025,ORD,ATL,13-08-2025 07:30,13-08-2025 10:40,150,135,0.9,62,59,0.437037037,16,0,0.271186441,0,,0,-2.428634303,474,0.901701323,Easy
UA,1069,13-08-2025,ORD,DCA,13-08-2025 19:40,13-08-2025 22:42,200,158,0.79,76,47,0.297468354,31,0,0.659574468,0,,46,-2.533522151,478,0.90926276,Easy
UA,1980,13-08-2025,ORD,LGA,13-08-2025 06:00,13-08-2025 09:11,166,130,0.78313253,387,48,0.369230769,23,0,0.479166667,0,,-7,-2.807274635,482,0.916824197,Easy
UA,1842,13-08-2025,ORD,SAN,13-08-2025 20:20,13-08-2025 22:44,200,124,0.62,1,72,0.580645161,36,0,0.5,0,,61,-2.839300785,484,0.920604915,Easy
UA,2361,13-08-2025,ORD,LAX,13-08-2025 07:10,13-08-2025 09:40,234,143,0.611111111,662,97,0.678321678,30,0,0.309278351,0,,-3,-3.046116874,491,0.933837429,Easy
UA,2189,13-08-2025,ORD,LGA,13-08-2025 13:00,13-08-2025 16:20,166,138,0.831325301,57,51,0.369565217,15,0,0.294117647,0,,-2,-3.063415494,492,0.935727788,Easy
UA,777,13-08-2025,ORD,LAS,13-08-2025 19:49,13-08-2025 21:52,179,114,0.636871508,79,61,0.535087719,27,0,0.442622951,0,,20,-3.10060311,493,0.937618147,Easy
UA,1413,13-08-2025,ORD,LGA,13-08-2025 08:55,13-08-2025 12:15,166,116,0.698795181,63,66,0.568965517,16,0,0.242424242,0,,-3,-3.176213252,495,0.941398866,Easy
UA,1252,13-08-2025,ORD,DCA,13-08-2025 07:00,13-08-2025 09:57,126,59,0.468253968,745,36,0.610169492,16,0,0.444444444,0,,-8,-3.800455696,509,0.967863894,Easy
UA,1740,13-08-2025,ORD,RSW,13-08-2025 07:11,13-08-2025 11:16,179,100,0.558659218,441,58,0.58,10,0,0.172413793,0,,1,-4.188252365,516,0.981096408,Easy
UA,2071,13-08-2025,ORD,SAN,13-08-2025 07:11,13-08-2025 09:34,179,74,0.413407821,855,54,0.72972973,8,0,0.148148148,0,,-6,-4.507326514,520,0.988657845,Easy
UA,1077,13-08-2025,ORD,DCA,13-08-2025 06:00,13-08-2025 08:57,126,48,0.380952381,584,17,0.354166667,11,0,0.647058824,0,,-9,-4.81346754,523,0.994328923,Easy
UA,2488,13-08-2025,ORD,LGA,13-08-2025 12:00,13-08-2025 15:20,166,99,0.596385542,66,42,0.424242424,3,0,0.071428571,0,,-3,-4.919810826,524,0.996219282,Easy
UA,2426,14-08-2025,ORD,IAH,14-08-2025 19:35,14-08-2025 22:24,179,174,0.972067039,67,83,0.477011494,29,0,0.34939759,0,,18,-1.464505928,467,0.833928571,Easy
UA,695,14-08-2025,ORD,SJU,14-08-2025 18:03,14-08-2025 23:54,179,159,0.888268156,53,90,0.566037736,37,0,0.411111111,0,,34,-1.481404282,468,0.835714286,Easy
UA,708,14-08-2025,ORD,MCI,14-08-2025 08:51,14-08-2025 10:35,126,110,0.873015873,54,59,0.536363636,28,0,0.474576271,0,,20,-1.543154137,474,0.846428571,Easy
UA,2343,14-08-2025,ORD,IND,14-08-2025 14:21,14-08-2025 16:32,179,115,0.642458101,87,81,0.704347826,58,0,0.716049383,0,,-2,-1.73288314,487,0.869642857,Easy
UA,1580,14-08-2025,ORD,YVR,14-08-2025 19:35,14-08-2025 22:18,166,142,0.855421687,45,82,0.577464789,27,0,0.329268293,0,,14,-1.891369261,495,0.883928571,Easy
UA,1398,14-08-2025,ORD,ATL,14-08-2025 18:20,14-08-2025 21:29,166,152,0.915662651,76,56,0.368421053,21,0,0.375,0,,-3,-2.275751857,504,0.9,Easy
UA,1655,14-08-2025,ORD,DCA,14-08-2025 18:00,14-08-2025 21:02,150,124,0.826666667,-123,19,0.153225807,14,0,0.736842105,0,,299,-2.848292823,520,0.928571429,Easy
UA,2092,14-08-2025,ORD,LGA,14-08-2025 08:00,14-08-2025 11:18,166,177,1.06626506,-140,35,0.197740113,1,0,0.028571429,0,,232,-2.955581958,524,0.935714286,Easy
UA,1100,14-08-2025,ORD,PDX,14-08-2025 07:10,14-08-2025 09:42,179,145,0.810055866,673,63,0.434482759,9,0,0.142857143,0,,-4,-3.375309076,527,0.941071429,Easy
UA,1641,14-08-2025,ORD,IND,14-08-2025 21:30,14-08-2025 23:43,179,33,0.184357542,205,31,0.939393939,26,0,0.838709677,0,,132,-3.556541742,531,0.948214286,Easy
UA,1710,14-08-2025,ORD,SMF,14-08-2025 19:59,14-08-2025 22:32,179,97,0.541899441,67,50,0.515463918,27,0,0.54,0,,18,-3.781520655,535,0.955357143,Easy
UA,752,14-08-2025,ORD,DCA,14-08-2025 12:50,14-08-2025 15:48,150,99,0.66,65,42,0.424242424,15,0,0.357142857,0,,-3,-3.873901143,537,0.958928571,Easy
UA,1693,14-08-2025,ORD,DCA,14-08-2025 13:55,14-08-2025 17:01,126,80,0.634920635,58,38,0.475,9,0,0.236842105,0,,-5,-4.161165509,541,0.966071429,Easy
UA,1010,14-08-2025,ORD,DCA,14-08-2025 08:00,14-08-2025 10:56,150,85,0.566666667,764,46,0.541176471,13,0,0.282608696,0,,-11,-4.215966984,543,0.969642857,Easy
UA,2455,14-08-2025,ORD,SAV,14-08-2025 07:10,14-08-2025 10:35,179,90,0.502793296,50,48,0.533333333,16,0,0.333333333,0,,-8,-4.557675455,547,0.976785714,Easy
UA,2640,14-08-2025,ORD,DCA,14-08-2025 15:00,14-08-2025 18:02,126,50,0.396825397,6,29,0.58,13,0,0.448275862,0,,30,-4.770594259,549,0.980357143,Easy
UA,1252,14-08-2025,ORD,DCA,14-08-2025 07:00,14-08-2025 09:57,126,58,0.46031746,635,26,0.448275862,10,0,0.384615385,0,,-1,-5.093302681,553,0.9875,Easy
UA,1224,14-08-2025,ORD,LAX,14-08-2025 06:10,14-08-2025 08:39,179,68,0.379888268,100,47,0.691176471,9,0,0.191489362,0,,-7,-5.113705403,555,0.991071429,Easy
UA,1381,14-08-2025,ORD,DCA,14-08-2025 09:00,14-08-2025 11:59,150,75,0.5,79,23,0.306666667,7,0,0.304347826,0,,-3,-5.674455623,556,0.992857143,Easy
UA,669,14-08-2025,ORD,AUS,14-08-2025 07:10,14-08-2025 10:03,166,34,0.204819277,41,7,0.205882353,1,0,0.142857143,0,,-10,-8.656161268,558,0.996428571,Easy
UA,2148,15-08-2025,ORD,SAT,15-08-2025 19:40,15-08-2025 22:38,150,112,0.746666667,60,64,0.571428571,41,0,0.640625,0,,3,-1.349730729,454,0.816546763,Easy
UA,2184,15-08-2025,ORD,EGE,15-08-2025 16:00,15-08-2025 18:03,126,90,0.714285714,65,52,0.577777778,34,0,0.653846154,0,,-5,-1.462018635,461,0.829136691,Easy
UA,791,15-08-2025,ORD,DEN,15-08-2025 07:10,15-08-2025 08:58,200,201,1.005,-28,105,0.52238806,15,0,0.142857143,0,,60,-1.568036618,469,0.84352518,Easy
UA,2343,15-08-2025,ORD,IND,15-08-2025 14:21,15-08-2025 16:32,179,106,0.592178771,99,62,0.58490566,52,0,0.838709677,0,,9,-1.579113504,470,0.845323741,Easy
UA,1832,15-08-2025,ORD,CMH,15-08-2025 07:10,15-08-2025 09:37,166,67,0.403614458,92,54,0.805970149,40,0,0.740740741,0,,-7,-1.860460004,488,0.877697842,Easy
UA,2665,15-08-2025,ORD,IAH,15-08-2025 21:07,15-08-2025 23:57,179,85,0.474860335,72,60,0.705882353,41,0,0.683333333,0,,-2,-2.102696219,500,0.899280576,Easy
UA,767,15-08-2025,ORD,DEN,15-08-2025 21:32,15-08-2025 23:22,200,103,0.515,77,53,0.514563107,39,0,0.735849057,0,,9,-2.63626988,521,0.93705036,Easy
UA,1252,15-08-2025,ORD,DCA,15-08-2025 07:00,15-08-2025 09:57,126,68,0.53968254,584,53,0.779411765,12,0,0.226415094,0,,-3,-2.699918899,522,0.938848921,Easy
UA,611,15-08-2025,ORD,SFO,15-08-2025 07:20,15-08-2025 10:02,234,204,0.871794872,672,71,0.348039216,6,0,0.084507042,0,,-3,-3.302832588,536,0.964028777,Easy
UA,1077,15-08-2025,ORD,DCA,15-08-2025 06:00,15-08-2025 08:57,166,43,0.259036145,1736,33,0.767441861,14,0,0.424242424,0,,5,-3.75275954,542,0.974820144,Easy
UA,1010,15-08-2025,ORD,DCA,15-08-2025 08:00,15-08-2025 10:56,150,76,0.506666667,642,36,0.473684211,15,0,0.416666667,0,,-1,-3.789191474,543,0.976618705,Easy
UA,2387,15-08-2025,ORD,MCO,15-08-2025 06:00,15-08-2025 09:47,179,122,0.681564246,364,54,0.442622951,6,0,0.111111111,0,,-6,-3.836923412,544,0.978417266,Easy
UA,1576,15-08-2025,ORD,LGA,15-08-2025 20:00,15-08-2025 23:22,166,92,0.554216868,97,17,0.184782609,12,0,0.705882353,0,,-4,-4.067343568,547,0.98381295,Easy
UA,1100,15-08-2025,ORD,PDX,15-08-2025 07:10,15-08-2025 09:42,200,82,0.41,511,49,0.597560976,10,0,0.204081633,0,,-9,-4.34768953,549,0.987410072,Easy
UA,729,15-08-2025,ORD,DFW,15-08-2025 07:00,15-08-2025 09:39,150,70,0.466666667,124,32,0.457142857,1,0,0.03125,0,,-5,-5.192344202,554,0.996402878,Easy
UA,669,15-08-2025,ORD,AUS,15-08-2025 07:10,15-08-2025 10:03,166,45,0.271084337,975,18,0.4,3,0,0.166666667,0,,-4,-6.164457066,555,0.998201439,Easy
YX,3641,01-08-2025,ORD,GRR,01-08-2025 10:35,01-08-2025 12:48,76,69,0.907894737,750,49,0.710144928,22,0,0.448979592,1,1.449275362,-1,-1.285298791,475,0.846702317,Easy
YX,3525,01-08-2025,ORD,YYZ,01-08-2025 16:43,01-08-2025 19:37,76,78,1.026315789,53,30,0.384615385,14,0,0.466666667,1,1.282051282,67,-2.023051149,518,0.923351159,Easy
YX,3605,02-08-2025,ORD,HHH,02-08-2025 10:35,02-08-2025 14:01,76,108,1.421052632,160,53,0.490740741,8,0,0.150943396,1,0.925925926,-4,-0.909403347,427,0.821153846,Easy
YX,3667,02-08-2025,ORD,GSP,02-08-2025 13:55,02-08-2025 16:54,76,98,1.289473684,110,52,0.530612245,15,0,0.288461539,1,1.020408163,4,-0.997433764,435,0.836538462,Easy
YX,3700,02-08-2025,ORD,BNA,02-08-2025 07:25,02-08-2025 09:13,76,80,1.052631579,5,50,0.625,26,0,0.52,1,1.25,15,-1.055443629,441,0.848076923,Easy
YX,3668,02-08-2025,ORD,BUF,02-08-2025 07:15,02-08-2025 09:58,76,103,1.355263158,55,43,0.417475728,14,0,0.325581395,1,0.970873786,23,-1.123259632,448,0.861538462,Easy
YX,3610,02-08-2025,ORD,YQB,02-08-2025 10:39,02-08-2025 14:16,76,79,1.039473684,69,51,0.64556962,16,0,0.31372549,1,1.265822785,7,-1.557751186,479,0.921153846,Easy
YX,3551,02-08-2025,ORD,SDF,02-08-2025 19:40,02-08-2025 22:14,76,54,0.710526316,50,31,0.574074074,22,0,0.709677419,1,1.851851852,-7,-2.259647427,500,0.961538462,Easy
YX,3663,03-08-2025,ORD,BGR,03-08-2025 18:10,03-08-2025 21:59,76,67,0.881578947,80,34,0.507462687,29,0,0.852941177,1,1.492537313,3,-1.104119058,448,0.817518248,Easy
YX,3409,03-08-2025,ORD,YOW,03-08-2025 13:56,03-08-2025 17:06,76,75,0.986842105,47,45,0.6,20,0,0.444444444,1,1.333333333,-3,-1.105848557,449,0.819343066,Easy
YX,3498,05-08-2025,ORD,CVG,05-08-2025 07:10,05-08-2025 09:35,76,81,1.065789474,50,31,0.382716049,16,0,0.516129032,1,1.234567901,-6,-1.267513537,424,0.806451613,Easy
YX,3696,05-08-2025,ORD,CVG,05-08-2025 12:55,05-08-2025 15:21,70,64,0.914285714,50,39,0.609375,12,0,0.307692308,1,1.5625,-10,-1.330330224,428,0.814041746,Easy
YX,3610,05-08-2025,ORD,YQB,05-08-2025 10:39,05-08-2025 14:16,76,69,0.907894737,82,33,0.47826087,13,0,0.393939394,1,1.449275362,-3,-1.850442475,464,0.882352941,Easy
YX,3520,05-08-2025,ORD,CVG,05-08-2025 21:16,05-08-2025 23:46,76,71,0.934210526,162,31,0.436619718,12,0,0.387096774,1,1.408450704,0,-1.964624464,469,0.891840607,Easy
YX,3635,05-08-2025,ORD,MSN,05-08-2025 21:20,05-08-2025 22:33,76,72,0.947368421,150,27,0.375,10,0,0.37037037,1,1.388888889,0,-2.267633686,478,0.908918406,Easy
YX,3641,05-08-2025,ORD,GRR,05-08-2025 10:35,05-08-2025 12:48,76,58,0.763157895,65,23,0.396551724,6,0,0.260869565,1,1.724137931,-3,-3.268793773,504,0.958254269,Easy
YX,3604,06-08-2025,ORD,CMH,06-08-2025 19:35,06-08-2025 22:08,76,55,0.723684211,42,33,0.6,18,0,0.545454546,1,1.818181818,-2,-1.312499902,421,0.838645418,Easy
YX,3498,06-08-2025,ORD,CVG,06-08-2025 07:10,06-08-2025 09:35,76,70,0.921052632,50,24,0.342857143,10,0,0.416666667,1,1.428571429,-10,-2.110728112,464,0.924302789,Easy
YX,3707,06-08-2025,ORD,IND,06-08-2025 19:45,06-08-2025 22:00,76,48,0.631578947,55,19,0.395833333,11,0,0.578947368,1,2.083333333,17,-2.445210466,475,0.946215139,Easy
YX,3542,06-08-2025,ORD,YUL,06-08-2025 17:58,06-08-2025 21:29,76,63,0.828947368,62,20,0.317460318,8,0,0.4,1,1.587301587,-4,-2.629206183,479,0.954183267,Easy
YX,3641,07-08-2025,ORD,GRR,07-08-2025 10:35,07-08-2025 12:48,76,74,0.973684211,65,39,0.527027027,16,0,0.41025641,1,1.351351351,-4,-1.422760608,462,0.833935018,Easy
YX,3551,07-08-2025,ORD,SDF,07-08-2025 19:40,07-08-2025 22:14,76,51,0.671052632,47,26,0.509803922,14,0,0.538461539,1,1.960784314,3,-2.778217452,523,0.949458484,Easy
YX,3638,08-08-2025,ORD,CHS,08-08-2025 10:35,08-08-2025 14:02,76,104,1.368421053,78,34,0.326923077,4,0,0.117647059,1,0.961538462,-3,-1.319150927,452,0.81294964,Easy
YX,3465,08-08-2025,ORD,GSP,08-08-2025 17:55,08-08-2025 21:00,70,68,0.971428571,65,35,0.514705882,15,0,0.428571429,1,1.470588235,-2,-1.435010709,460,0.82733813,Easy
YX,3601,08-08-2025,ORD,YYZ,08-08-2025 08:50,08-08-2025 11:49,76,84,1.105263158,55,35,0.416666667,8,0,0.228571429,1,1.19047619,-2,-1.929397161,494,0.888489209,Easy
YX,3690,08-08-2025,ORD,IND,08-08-2025 15:40,08-08-2025 17:53,76,70,0.921052632,59,25,0.357142857,15,0,0.6,1,1.428571429,-9,-2.028564787,499,0.897482014,Easy
YX,3700,08-08-2025,ORD,BNA,08-08-2025 07:25,08-08-2025 09:13,76,76,1,55,37,0.486842105,5,0,0.135135135,1,1.315789474,-2,-2.396980935,517,0.929856115,Easy
YX,3598,09-08-2025,ORD,SDF,09-08-2025 17:55,09-08-2025 20:26,76,54,0.710526316,53,41,0.759259259,20,0,0.487804878,1,1.851851852,-5,-1.253568586,443,0.856046065,Easy
YX,3641,09-08-2025,ORD,GRR,09-08-2025 10:35,09-08-2025 12:48,76,93,1.223684211,65,44,0.47311828,10,0,0.227272727,1,1.075268817,33,-1.624905431,467,0.902111324,Easy
YX,3667,09-08-2025,ORD,GSP,09-08-2025 13:55,09-08-2025 16:54,76,72,0.947368421,49,48,0.666666667,10,0,0.208333333,1,1.388888889,-1,-1.687235021,470,0.907869482,Easy
YX,3568,09-08-2025,ORD,YYZ,09-08-2025 10:50,09-08-2025 13:42,76,67,0.881578947,765,35,0.52238806,18,0,0.514285714,1,1.492537313,3,-1.810917402,476,0.919385797,Easy
YX,3601,10-08-2025,ORD,YYZ,10-08-2025 08:50,10-08-2025 11:49,76,83,1.092105263,52,45,0.542168675,9,0,0.2,1,1.204819277,-2,-1.310455181,461,0.833034111,Easy
YX,3536,10-08-2025,ORD,YUL,10-08-2025 07:15,10-08-2025 10:40,76,61,0.802631579,45,22,0.360655738,14,0,0.636363636,1,1.639344262,8,-2.492429749,526,0.955116697,Easy
YX,3498,10-08-2025,ORD,CVG,10-08-2025 07:10,10-08-2025 09:35,76,39,0.513157895,45,29,0.743589744,12,0,0.413793103,1,2.564102564,0,-2.771830223,534,0.969479354,Easy
YX,3440,11-08-2025,ORD,YYZ,11-08-2025 07:04,11-08-2025 09:58,76,80,1.052631579,539,34,0.425,9,0,0.264705882,1,1.25,-3,-1.62808618,499,0.875438597,Easy
YX,3498,11-08-2025,ORD,CVG,11-08-2025 07:10,11-08-2025 09:35,76,61,0.802631579,45,31,0.508196721,9,0,0.290322581,1,1.639344262,-2,-2.69830192,541,0.961403509,Easy
YX,3655,12-08-2025,ORD,PIT,12-08-2025 12:50,12-08-2025 15:28,76,73,0.960526316,45,33,0.452054795,15,0,0.454545455,1,1.369863014,-2,-1.216712474,392,0.828752643,Easy
YX,3571,12-08-2025,ORD,IND,12-08-2025 13:05,12-08-2025 15:18,76,36,0.473684211,60,25,0.694444444,13,0,0.52,1,2.777777778,328,-1.48530027,412,0.871035941,Easy
YX,3610,12-08-2025,ORD,YQB,12-08-2025 10:39,12-08-2025 14:16,76,56,0.736842105,64,30,0.535714286,11,0,0.366666667,1,1.785714286,-9,-1.882063471,428,0.904862579,Easy
YX,3601,12-08-2025,ORD,YYZ,12-08-2025 08:50,12-08-2025 11:49,76,82,1.078947368,55,32,0.390243902,4,0,0.125,1,1.219512195,-8,-1.96375916,432,0.913319239,Easy
YX,3551,13-08-2025,ORD,SDF,13-08-2025 19:40,13-08-2025 22:14,76,46,0.605263158,50,24,0.52173913,19,0,0.791666667,1,2.173913043,57,-2.335179123,470,0.894139887,Easy
YX,3700,14-08-2025,ORD,BNA,14-08-2025 07:25,14-08-2025 09:13,76,70,0.921052632,56,41,0.585714286,19,0,0.463414634,1,1.428571429,-9,-1.303394085,451,0.805357143,Easy
YX,3628,14-08-2025,ORD,IND,14-08-2025 17:50,14-08-2025 20:03,76,69,0.907894737,59,35,0.507246377,17,0,0.485714286,1,1.449275362,-5,-1.674008118,483,0.8625,Easy
YX,3598,14-08-2025,ORD,SDF,14-08-2025 17:55,14-08-2025 20:26,76,69,0.907894737,65,38,0.550724638,14,0,0.368421053,1,1.449275362,-1,-1.809050403,491,0.876785714,Easy
YX,3668,14-08-2025,ORD,IND,14-08-2025 08:45,14-08-2025 11:04,76,64,0.842105263,68,31,0.484375,11,0,0.35483871,1,1.5625,14,-2.548153868,511,0.9125,Easy
YX,3571,15-08-2025,ORD,IND,15-08-2025 13:05,15-08-2025 15:18,76,63,0.828947368,60,36,0.571428571,21,0,0.583333333,1,1.587301587,-1,-1.348517663,453,0.814748201,Easy
YX,3525,15-08-2025,ORD,YYZ,15-08-2025 16:43,15-08-2025 19:37,76,76,1,53,40,0.52631579,15,0,0.375,1,1.315789474,0,-1.371903726,456,0.820143885,Easy
YX,3614,15-08-2025,ORD,MCI,15-08-2025 21:25,15-08-2025 23:14,76,63,0.828947368,60,33,0.523809524,21,0,0.636363636,1,1.587301587,-1,-1.422655045,459,0.825539568,Easy
YX,3598,15-08-2025,ORD,SDF,15-08-2025 17:55,15-08-2025 20:26,76,48,0.631578947,65,34,0.708333333,18,0,0.529411765,1,2.083333333,0,-1.649313725,474,0.852517986,Easy
YX,3551,15-08-2025,ORD,SDF,15-08-2025 19:40,15-08-2025 22:14,76,35,0.460526316,66,24,0.685714286,15,0,0.625,1,2.857142857,-1,-1.963027405,494,0.888489209,Easy
YX,3451,07-08-2025,ORD,PWM,07-08-2025 13:55,07-08-2025 17:37,76,72,0.947368421,65,31,0.430555556,9,0,0.290322581,2,2.777777778,4,-1.627691799,477,0.86101083,Easy
YX,3465,10-08-2025,ORD,GSP,10-08-2025 19:35,10-08-2025 22:42,76,84,1.105263158,49,22,0.261904762,5,0,0.227272727,2,2.380952381,5,-1.572357167,483,0.872531418,Easy
YX,3440,12-08-2025,ORD,YYZ,12-08-2025 07:04,12-08-2025 09:58,76,80,1.052631579,539,33,0.4125,7,0,0.212121212,2,2.5,-7,-1.181353681,390,0.824524313,Easy
YX,3696,14-08-2025,ORD,CVG,14-08-2025 12:55,14-08-2025 15:21,76,55,0.723684211,50,36,0.654545455,12,0,0.333333333,2,3.636363636,-6,-1.596949188,478,0.853571429,Easy
YX,3700,01-08-2025,ORD,BNA,01-08-2025 07:25,01-08-2025 09:13,76,76,1,55,44,0.578947368,12,0,0.272727273,0,,-2,-1.461769934,490,0.873440285,Easy
YX,3708,01-08-2025,ORD,BNA,01-08-2025 12:45,01-08-2025 14:26,76,75,0.986842105,40,36,0.48,8,0,0.222222222,0,,-3,-2.131769754,522,0.935828877,Easy
YX,3493,02-08-2025,ORD,DTW,02-08-2025 21:25,02-08-2025 23:57,76,68,0.894736842,171,44,0.647058824,32,0,0.727272727,0,,26,-0.893720297,423,0.813461539,Easy
YX,3520,02-08-2025,ORD,BDL,02-08-2025 07:17,02-08-2025 10:44,76,73,0.960526316,552,36,0.493150685,18,0,0.5,0,,22,-1.878980392,490,0.942307692,Easy
YX,3638,03-08-2025,ORD,CHS,03-08-2025 10:35,03-08-2025 14:02,76,90,1.184210526,178,33,0.366666667,5,0,0.151515152,0,,22,-1.393821166,473,0.863138686,Easy
YX,3685,04-08-2025,ORD,DTW,04-08-2025 07:20,04-08-2025 09:51,70,66,0.942857143,51,40,0.606060606,11,0,0.275,0,,-6,-1.259139514,461,0.815929204,Easy
YX,3635,04-08-2025,ORD,MSN,04-08-2025 21:20,04-08-2025 22:33,70,64,0.914285714,166,21,0.328125,17,0,0.80952381,0,,6,-1.706406131,495,0.876106195,Easy
YX,3601,05-08-2025,ORD,YYZ,05-08-2025 08:50,05-08-2025 11:49,76,78,1.026315789,55,29,0.371794872,5,0,0.172413793,0,,-1,-2.073698896,473,0.89943074,Easy
YX,3525,05-08-2025,ORD,YYZ,05-08-2025 16:43,05-08-2025 19:37,76,64,0.842105263,155,26,0.40625,10,0,0.384615385,0,,19,-2.274894683,479,0.910815939,Easy
YX,3551,05-08-2025,ORD,SDF,05-08-2025 19:40,05-08-2025 22:14,76,36,0.473684211,146,16,0.444444444,14,0,0.875,0,,-3,-2.647287635,491,0.933586338,Easy
YX,3493,05-08-2025,ORD,DTW,05-08-2025 21:25,05-08-2025 23:57,76,22,0.289473684,174,11,0.5,9,0,0.818181818,0,,-12,-3.503334101,512,0.973434535,Easy
YX,3655,06-08-2025,ORD,PIT,06-08-2025 12:50,06-08-2025 15:28,76,83,1.092105263,45,30,0.361445783,9,0,0.3,0,,-7,-1.217338913,414,0.824701195,Easy
YX,3536,06-08-2025,ORD,YUL,06-08-2025 07:15,06-08-2025 10:40,76,73,0.960526316,45,37,0.506849315,8,0,0.216216216,0,,-9,-1.418815419,430,0.856573705,Easy
YX,3536,07-08-2025,ORD,YUL,07-08-2025 07:15,07-08-2025 10:40,76,67,0.881578947,50,45,0.671641791,13,0,0.288888889,0,,10,-1.380573983,460,0.83032491,Easy
YX,3421,07-08-2025,ORD,ROC,07-08-2025 07:15,07-08-2025 10:17,76,36,0.473684211,741,17,0.472222222,4,0,0.235294118,0,,-7,-5.139011378,548,0.994584838,Easy
YX,3708,08-08-2025,ORD,BNA,08-08-2025 12:45,08-08-2025 14:26,76,73,0.960526316,40,39,0.534246575,6,0,0.153846154,0,,-1,-1.907047718,493,0.886690648,Easy
YX,3493,08-08-2025,ORD,DTW,08-08-2025 21:25,08-08-2025 23:57,76,44,0.578947368,60,27,0.613636364,15,0,0.555555556,0,,10,-2.534565797,521,0.93705036,Easy
YX,3707,08-08-2025,ORD,IND,08-08-2025 19:35,08-08-2025 21:50,76,52,0.684210526,61,28,0.538461539,9,0,0.321428571,0,,7,-3.001709094,534,0.960431655,Easy
YX,3693,09-08-2025,ORD,PIT,09-08-2025 10:35,09-08-2025 13:18,76,61,0.802631579,160,44,0.721311475,19,0,0.431818182,0,,-6,-1.129518391,431,0.833013436,Easy
